,crn,location,day,start,end
315,31637,DSB 109,F,2017-03-31T09:30:00,2017-03-31T10:45:00
316,31637,DSB 109,T,2017-04-04T09:30:00,2017-04-04T10:45:00
317,31637,DSB 109,F,2017-04-07T09:30:00,2017-04-07T10:45:00
318,31637,DSB 109,T,2017-04-11T09:30:00,2017-04-11T10:45:00
319,31637,DSB 109,T,2017-04-18T09:30:00,2017-04-18T10:45:00
320,31637,DSB 109,F,2017-04-21T09:30:00,2017-04-21T10:45:00
321,31637,DSB 109,T,2017-04-25T09:30:00,2017-04-25T10:45:00
322,31637,DSB 109,F,2017-04-28T09:30:00,2017-04-28T10:45:00
323,31637,DSB 109,T,2017-05-02T09:30:00,2017-05-02T10:45:00
324,31702,DSB 110B,T,2017-01-17T12:30:00,2017-01-17T13:45:00
325,31702,DSB 110B,F,2017-01-20T12:30:00,2017-01-20T13:45:00
326,31702,DSB 110B,T,2017-01-24T12:30:00,2017-01-24T13:45:00
327,31702,DSB 110B,F,2017-01-27T12:30:00,2017-01-27T13:45:00
328,31702,DSB 110B,T,2017-01-31T12:30:00,2017-01-31T13:45:00
329,31702,DSB 110B,F,2017-02-03T12:30:00,2017-02-03T13:45:00
330,31702,DSB 110B,T,2017-02-07T12:30:00,2017-02-07T13:45:00
331,31702,DSB 110B,F,2017-02-10T12:30:00,2017-02-10T13:45:00
332,31702,DSB 110B,T,2017-02-14T12:30:00,2017-02-14T13:45:00
333,31702,DSB 110B,F,2017-02-17T12:30:00,2017-02-17T13:45:00
334,31702,DSB 110B,F,2017-02-24T12:30:00,2017-02-24T13:45:00
335,31702,DSB 110B,T,2017-02-28T12:30:00,2017-02-28T13:45:00
336,31702,DSB 110B,F,2017-03-03T12:30:00,2017-03-03T13:45:00
337,31702,DSB 110B,T,2017-03-07T12:30:00,2017-03-07T13:45:00
338,31702,DSB 110B,F,2017-03-10T12:30:00,2017-03-10T13:45:00
339,31702,DSB 110B,T,2017-03-21T12:30:00,2017-03-21T13:45:00
340,31702,DSB 110B,F,2017-03-24T12:30:00,2017-03-24T13:45:00
341,31702,DSB 110B,T,2017-03-28T12:30:00,2017-03-28T13:45:00
342,31702,DSB 110B,F,2017-03-31T12:30:00,2017-03-31T13:45:00
343,31702,DSB 110B,T,2017-04-04T12:30:00,2017-04-04T13:45:00
344,31702,DSB 110B,F,2017-04-07T12:30:00,2017-04-07T13:45:00
345,31702,DSB 110B,T,2017-04-11T12:30:00,2017-04-11T13:45:00
346,31702,DSB 110B,T,2017-04-18T12:30:00,2017-04-18T13:45:00
347,31702,DSB 110B,F,2017-04-21T12:30:00,2017-04-21T13:45:00
348,31702,DSB 110B,T,2017-04-25T12:30:00,2017-04-25T13:45:00
349,31702,DSB 110B,F,2017-04-28T12:30:00,2017-04-28T13:45:00
350,31702,DSB 110B,T,2017-05-02T12:30:00,2017-05-02T13:45:00
351,31703,DSB 110B,T,2017-01-17T14:00:00,2017-01-17T15:15:00
352,31703,DSB 110B,F,2017-01-20T14:00:00,2017-01-20T15:15:00
353,31703,DSB 110B,T,2017-01-24T14:00:00,2017-01-24T15:15:00
354,31703,DSB 110B,F,2017-01-27T14:00:00,2017-01-27T15:15:00
355,31703,DSB 110B,T,2017-01-31T14:00:00,2017-01-31T15:15:00
