,term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
682,Spring2017,31335,HI 0263,01,3.000,Inventing Themselves: African-American Women in U.S. History,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'CNS 305'}]",['R 0500pm-0730pm 01/17-05/02 CNS 305'],Elizabeth   Hohl,24,22,2
683,Spring2017,31988,HI 0263,02,3.000,Inventing Themselves: African-American Women in U.S. History,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'CNS 101'}]",['W 0200pm-0430pm 01/17-05/02 CNS 101'],Elizabeth   Hohl,25,24,1
684,Spring2017,32338,HI 0265,01,3.000,"History of the Indian Subcontinent: Colonialism, Nationalism, and Democracy, c.1857-Today","[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 306'],Sunil   Purushotham,25,21,4
685,Spring2017,32339,HI 0265,02,3.000,"History of the Indian Subcontinent: Colonialism, Nationalism, and Democracy, c.1857-Today","[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['TF 1100am-1215pm 01/17-05/02 CNS 306'],Sunil   Purushotham,25,12,13
686,Spring2017,31759,HI 0270,01,3.000,History of Global Humanitarian Action,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 10'}]",['TF 0930am-1045am 01/17-05/02 CNS 10'],David W.  McFadden,24,23,1
687,Spring2017,32883,HI 0273,01,3.000,History and Culture of Central and Eastern Europe Since 1945,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['W 1100am-0130pm 01/17-05/02 CNS 202'],Lenka   Pichlikova-Burke,25,24,1
688,Spring2017,32884,HI 0280,01,3.000,The West and the Middle East,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 103'}]",['MR 0930am-1045am 01/17-05/02 CNS 103'],Silvia   Marsans-Sakly,25,23,2
689,Spring2017,32885,HI 0280,02,3.000,The West and the Middle East,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 103'}]",['MR 1100am-1215pm 01/17-05/02 CNS 103'],Silvia   Marsans-Sakly,25,24,1
690,Spring2017,31758,HI 0285,01,3.000,Modern China:1800 to Present,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 9'],Danke   Li,25,24,1
691,Spring2017,32886,HI 0303,01,3.000,What If? Alternate History and the Historical Imagination,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['W 1100am-0130pm 01/17-05/02 CNS 306'],Gavriel D.  Rosenfeld,15,14,1
692,Spring2017,32887,HI 0323,01,3.000,England: Reformation to Revolution,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 131'}]",['TF 1230pm-0145pm 01/17-05/02 DMH 131'],William M.  Abbott,15,5,10
693,Spring2017,32888,HI 0331,01,3.000,American Revolution and the New Nation,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'CNS 204'}]",['W 0200pm-0430pm 01/17-05/02 CNS 204'],Anna M.  Lawrence,15,14,1
694,Spring2017,32579,HI 0395,01,1.000,Internship,[],[],Cecelia F.  Bucki,0,0,0
695,Spring2017,33005,HI 0399,AL,3.000,Independent Study: Slavery and Emancipation in the Northeast,[],[],Anna M.  Lawrence,0,1,-1
696,Spring2017,33044,HI 0399,EH,3.000,Independent Study: Origins of the Modern World Since 1500,[],[],Elizabeth   Hohl,0,0,0
697,Spring2017,33008,HI 0399,GR,3.000,Independent Study: Nubian Kings: A Study of Egypt's 25th Dynasty,[],[],Giovanni R.  Ruffini,0,1,-1
698,Spring2017,31124,HR 0101,01,4.000,Minds and Bodies,"[{'days': 'TF', 'times': '0900am-1040am', 'dates': '01/17-05/02', 'location': 'DMH 347'}, {'days': 'TF', 'times': '0900am-1040am', 'dates': '01/17-05/02', 'location': 'DMH 331'}]","['TF 0900am-1040am 01/17-05/02 DMH 347', 'TF 0900am-1040am 01/17-05/02 DMH 331']",Soyong   Byun,0,26,-26
699,Spring2017,31125,HR 0101,02,4.000,Minds and Bodies,"[{'days': 'MR', 'times': '0330pm-0510pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}, {'days': 'MR', 'times': '0330pm-0510pm', 'dates': '01/17-05/02', 'location': 'DMH 331'}]","['MR 0330pm-0510pm 01/17-05/02 DMH 347', 'MR 0330pm-0510pm 01/17-05/02 DMH 331']",David   Gudelunas,0,30,-30
700,Spring2017,31046,HR 0201,01,3.000,Non-Western Culture: Islamic Perspectives in Transition: From Eternity to Modernity,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['MR 1230pm-0145pm 01/17-05/02 DMH 347'],Martin T.  Nguyen,0,33,-33
701,Spring2017,31134,HR 0202,01,3.000,Honors Seminar: Spain Today: Contemporary Cultural Representations of the Spanish Civil War,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 208'}]",['TF 1100am-1215pm 01/17-05/02 CNS 208'],Jerelyn M.  Johnson,0,11,-11
702,Spring2017,31135,HR 0202,02,3.000,Honors Seminar: Economics of Sports,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'CNS 104'}]",['TR 0500pm-0615pm 01/17-05/02 CNS 104'],Thomas Joseph  Murray,0,19,-19
703,Spring2017,31314,HR 0202,03,3.000,Honors Seminar: The Fall of the Roman Empire,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DMH 231'}]",['MR 0330pm-0445pm 01/17-05/02 DMH 231'],Giovanni R.  Ruffini,0,16,-16
704,Spring2017,31136,HR 0300,01,3.000,"Interdisciplinary Inquiry: International Migration through Literature, Film, and News Media","[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 15'}]",['MR 0200pm-0315pm 01/17-05/02 CNS 15'],Terry-Ann   Jones,0,29,-29
705,Spring2017,32914,HA 0298,01,3.000,Humanitarian Action Internship,[],[],Julie   Mughal,0,1,-1
706,Spring2017,32869,HA 0300,01,3.000,Humanitarian Action Capstone,[],[],Janie L.  Leatherman,15,4,11
707,Spring2017,32870,HA 0300,02,3.000,Humanitarian Action Capstone,[],[],David W.  McFadden,15,0,15
708,Spring2017,32480,HU 0301,01,3.000,Humanities Institute Seminar,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'BY ARR '}]",['TF 0330pm-0445pm 01/17-05/02 BY ARR '],Ronald M.  Davidson,0,5,-5
709,Spring2017,31160,IS 0100,01,3.000,Introduction to Information Systems,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 108'}]",['TF 0930am-1045am 01/17-05/02 DSB 108'],Yasin   Ozcelik,28,28,0
710,Spring2017,31161,IS 0100,02,3.000,Introduction to Information Systems,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['TF 1230pm-0145pm 01/17-05/02 DSB 111'],Yasin   Ozcelik,28,29,-1
711,Spring2017,31162,IS 0100,03,3.000,Introduction to Information Systems,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 115'],Vishnu V.  Vinekar,28,28,0
712,Spring2017,31163,IS 0100,04,3.000,Introduction to Information Systems,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['MR 0200pm-0315pm 01/17-05/02 DSB 115'],Vishnu V.  Vinekar,28,25,3
713,Spring2017,31164,IS 0100,05,3.000,Introduction to Information Systems,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['T 0630pm-0900pm 01/17-05/02 DSB 115'],Jay   Krishnamoorthy,28,25,3
714,Spring2017,31732,IS 0100,06,3.000,Introduction to Information Systems,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DSB 109'}]",['W 0630pm-0900pm 01/17-05/02 DSB 109'],Jay   Krishnamoorthy,28,26,2
715,Spring2017,31733,IS 0135,01,3.000,Fundamentals of Web Design,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['MR 0330pm-0445pm 01/17-05/02 DSB 115'],Vishnu V.  Vinekar,25,23,2
716,Spring2017,31734,IS 0210,01,3.000,Fundamentals of Business Analytics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 301'}]",['MR 0930am-1045am 01/17-05/02 CNS 301'],Patrick S.  Lee,25,23,2
717,Spring2017,31735,IS 0240,01,3.000,Systems Analysis and Logical Design,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 109'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 109'],Christopher L.  Huntley,25,25,0
718,Spring2017,31736,IS 0260,01,3.000,Database Systems,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 106'}]",['TF 0330pm-0445pm 01/17-05/02 DSB 106'],Yasin   Ozcelik,25,25,0
719,Spring2017,32646,IS 0320,01,3.000,Systems Design and Implementation,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DSB 2109A'}]",['W 0200pm-0430pm 01/17-05/02 DSB 2109A'],Christopher L.  Huntley,25,7,18
720,Spring2017,33077,IS 0399,CH,3.000,Independent Study,[],[],Christopher L.  Huntley,0,2,-2
721,Spring2017,33040,IS 0399,JT,3.000,Independent Study,[],[],Jie   Tao,0,1,-1
722,Spring2017,32651,IS 0500,01,3.000,Information Systems and Database Management,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '01/17-03/02', 'location': 'DSB 115'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '01/28-01/28', 'location': 'DSB 115'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/11-02/11', 'location': 'DSB 115'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/25-02/25', 'location': 'DSB 115'}]","['R 0630pm-0930pm 01/17-03/02 DSB 115', 'S 0830am-0430pm 01/28-01/28 DSB 115', 'S 0830am-0430pm 02/11-02/11 DSB 115', 'S 0830am-0430pm 02/25-02/25 DSB 115']",Jie   Tao,25,15,10
723,Spring2017,32647,IS 0520,01,3.000,Project Management,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '03/07-04/25', 'location': 'DSB 105'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '03/25-03/25', 'location': 'DSB 105'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/08-04/08', 'location': 'DSB 105'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/22-04/22', 'location': 'DSB 105'}]","['T 0630pm-0930pm 03/07-04/25 DSB 105', 'S 0830am-0430pm 03/25-03/25 DSB 105', 'S 0830am-0430pm 04/08-04/08 DSB 105', 'S 0830am-0430pm 04/22-04/22 DSB 105']",Thomas F.  McCabe,25,14,11
724,Spring2017,32107,IS 0540,01,3.000,Data Mining and Business Intelligence,"[{'days': 'W', 'times': '0630pm-0930pm', 'dates': '01/17-05/12', 'location': 'DSB 114'}]",['W 0630pm-0930pm 01/17-05/12 DSB 114'],Jie   Tao,25,19,6
725,Spring2017,32108,IS 0550,01,3.000,Business Analytics and Big Data Mgmt,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '03/08-04/26', 'location': 'DSB 114'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '03/25-03/25', 'location': 'DSB 107'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/08-04/08', 'location': 'DSB 107'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '04/29-04/29', 'location': 'DSB 107'}]","['R 0630pm-0930pm 03/08-04/26 DSB 114', 'S 0830am-0430pm 03/25-03/25 DSB 107', 'S 0830am-0430pm 04/08-04/08 DSB 107', 'S 0830am-0430pm 04/29-04/29 DSB 107']",Jie   Tao,25,17,8
726,Spring2017,32997,IS 0598,JT,3.000,Independent Study in Information Systems and Operations Management,[],[],Jie   Tao,0,3,-3
727,Spring2017,32203,IN 0109,01C,3.000,Basic Computer-Aided Design (CAD),"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/26-05/11', 'location': 'BNW 129B'}]",['R 0630pm-0900pm 01/26-05/11 BNW 129B'],Haralampos Bobby  Moisiadis,7,7,0
728,Spring2017,32205,IN 0111,01C,3.000,Textiles for Interiors,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/25-05/10', 'location': 'DLH 107'}]",['W 0630pm-0900pm 01/25-05/10 DLH 107'],Richard S.  Killeaney,13,13,0
729,Spring2017,32206,IN 0111,01N,0.000,Textiles for Interiors,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/25-05/10', 'location': 'DLH 107'}]",['W 0630pm-0900pm 01/25-05/10 DLH 107'],Richard S.  Killeaney,2,2,0
730,Spring2017,32699,IN 0117,01C,3.000,History of Architecture and Interior Design,"[{'days': 'R', 'times': '0930am-1200pm', 'dates': '01/26-05/11', 'location': 'DMH 131'}]",['R 0930am-1200pm 01/26-05/11 DMH 131'],Barbara M.  Laux,15,14,1
731,Spring2017,32700,IN 0117,01N,0.000,History of Architecture and Interior Design,"[{'days': 'R', 'times': '0930am-1200pm', 'dates': '01/26-05/11', 'location': 'DMH 131'}]",['R 0930am-1200pm 01/26-05/11 DMH 131'],Barbara M.  Laux,5,2,3
732,Spring2017,32209,IN 0119,01C,3.000,Drawing and Presentation,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/26-05/11', 'location': 'DMH 348'}]",['R 0630pm-0900pm 01/26-05/11 DMH 348'],Patrick A.  Kennedy,11,6,5
733,Spring2017,32210,IN 0119,01N,0.000,Drawing and Presentation,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/26-05/11', 'location': 'DMH 348'}]",['R 0630pm-0900pm 01/26-05/11 DMH 348'],Patrick A.  Kennedy,4,1,3
734,Spring2017,32746,IN 0119,02C,3.000,Drawing and Presentation,"[{'days': 'W', 'times': '0930am-1200pm', 'dates': '01/25-05/10', 'location': 'DLH 107'}]",['W 0930am-1200pm 01/25-05/10 DLH 107'],Patrick A.  Kennedy,11,5,6
735,Spring2017,32747,IN 0119,02N,0.000,Drawing and Presentation,"[{'days': 'W', 'times': '0930am-1200pm', 'dates': '01/25-05/10', 'location': 'DLH 107'}]",['W 0930am-1200pm 01/25-05/10 DLH 107'],Patrick A.  Kennedy,4,1,3
736,Spring2017,32213,IN 0211,01C,3.000,Interior Design II,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/24-05/09', 'location': 'DLH 107'}]",['T 0630pm-0900pm 01/24-05/09 DLH 107'],Hollis A.  Sutherland,7,4,3
737,Spring2017,32214,IN 0211,01N,0.000,Interior Design II,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/24-05/09', 'location': 'DLH 107'}]",['T 0630pm-0900pm 01/24-05/09 DLH 107'],Hollis A.  Sutherland,3,1,2
738,Spring2017,32215,IN 0211,02C,3.000,Interior Design II,"[{'days': 'F', 'times': '0930am-1200pm', 'dates': '01/27-05/12', 'location': 'DLH 107'}]",['F 0930am-1200pm 01/27-05/12 DLH 107'],Hollis A.  Sutherland,7,4,3
739,Spring2017,32216,IN 0211,02N,0.000,Interior Design II,"[{'days': 'F', 'times': '0930am-1200pm', 'dates': '01/27-05/12', 'location': 'DLH 107'}]",['F 0930am-1200pm 01/27-05/12 DLH 107'],Hollis A.  Sutherland,3,2,1
740,Spring2017,31277,IL 0050,01,3.000,"People, Places, and Global Issues","[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 348'}]",['MR 1100am-1215pm 01/17-05/02 DMH 348'],Terry-Ann   Jones,30,26,4
741,Spring2017,31347,IL 0051,01,3.000,International Relations: Theories and Challenges,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 202'],Lucrecia   Garcia Iommi,20,19,1
742,Spring2017,31278,IL 0052,01,3.000,Culture and Political Economy,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'BNW 334'}]",['TF 0930am-1045am 01/17-05/02 BNW 334'],David   Crawford,20,20,0
743,Spring2017,32785,IL 0152,01,3.000,International Human Rights,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 9'],Janie L.  Leatherman,15,13,2
744,Spring2017,32456,IL 0298,01,0.000-3.000,Internship,[],[],Anita G.  Deeg-Carlin,0,2,-2
745,Spring2017,31078,IL 0300,01,3.000,Senior Capstone Seminar,"[{'days': 'M', 'times': '0800am-1030am', 'dates': '01/17-05/02', 'location': 'DMH 331'}]",['M 0800am-1030am 01/17-05/02 DMH 331'],Dina   Franceschi,10,11,-1
746,Spring2017,31093,IL 0300,02,3.000,Senior Capstone Seminar,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['W 1100am-0130pm 01/17-05/02 CNS 2'],Janie L.  Leatherman,10,13,-3
747,Spring2017,32969,IRI 0111,01,3.000,Introduction to the Irish Language II,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'BNW 334'}]",['MW 0630pm-0745pm 01/17-05/02 BNW 334'],John E.  Feeney,15,4,11
748,Spring2017,31770,IT 0111,01,3.000,Elementary Italian II,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '01/17-05/02', 'location': 'CNS 106'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/17-05/02', 'location': 'CNS 106'}]","['TF 1230pm-0120pm 01/17-05/02 CNS 106', 'W 0100pm-0150pm 01/17-05/02 CNS 106']",Sara E.  Diaz,18,18,0
749,Spring2017,31771,IT 0111,02,3.000,Elementary Italian II,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '01/17-05/02', 'location': 'CNS 303'}]",['MWR 0200pm-0250pm 01/17-05/02 CNS 303'],Yael   Eliasoph,18,18,0
750,Spring2017,31772,IT 0111,03,3.000,Elementary Italian II,"[{'days': 'MWR', 'times': '0400pm-0450pm', 'dates': '01/17-05/02', 'location': 'CNS 305'}]",['MWR 0400pm-0450pm 01/17-05/02 CNS 305'],Yael   Eliasoph,18,16,2
751,Spring2017,31773,IT 0111,04,3.000,Elementary Italian II,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}]","['TF 0200pm-0250pm 01/17-05/02 BNW 256', 'W 0300pm-0350pm 01/17-05/02 BNW 256']",Federica   Christopher,18,18,0
752,Spring2017,31774,IT 0111,05,3.000,Elementary Italian II,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '01/17-05/02', 'location': 'CNS 208'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/17-05/02', 'location': 'CNS 208'}]","['MR 1100am-1150am 01/17-05/02 CNS 208', 'W 1000am-1050am 01/17-05/02 CNS 208']",Mary Ann M.  Carolan,18,13,5
753,Spring2017,32777,IT 0111,06,3.000,Elementary Italian II,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/17-05/02', 'location': 'DMH 350'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/17-05/02', 'location': 'DMH 350'}]","['MR 1230pm-0120pm 01/17-05/02 DMH 350', 'W 1200pm-1250pm 01/17-05/02 DMH 350']",Mary Ann M.  Carolan,18,12,6
754,Spring2017,31289,IT 0211,01,3.000,Intermediate Italian II,"[{'days': 'TWF', 'times': '0400pm-0450pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}]",['TWF 0400pm-0450pm 01/17-05/02 BNW 256'],Federica   Christopher,18,8,10
755,Spring2017,31290,IT 0211,02,3.000,Intermediate Italian II,"[{'days': 'MWR', 'times': '0500pm-0550pm', 'dates': '01/17-05/02', 'location': 'DMH 231'}]",['MWR 0500pm-0550pm 01/17-05/02 DMH 231'],Luisa   De Cicco,18,15,3
756,Spring2017,31291,IT 0211,03,3.000,Intermediate Italian II,"[{'days': 'TWF', 'times': '0800am-0850am', 'dates': '01/17-05/02', 'location': 'CNS 10'}]",['TWF 0800am-0850am 01/17-05/02 CNS 10'],Sara E.  Diaz,18,16,2
757,Spring2017,31412,IT 0211,04,3.000,Intermediate Italian II,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '01/17-05/02', 'location': 'CNS 103'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/17-05/02', 'location': 'CNS 103'}]","['TF 0930am-1020am 01/17-05/02 CNS 103', 'W 0900am-0950am 01/17-05/02 CNS 103']",Sara E.  Diaz,18,18,0
758,Spring2017,32778,IT 0211,05,3.000,Intermediate Italian II,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/17-05/02', 'location': 'CNS 10'}]",['TWF 1100am-1150am 01/17-05/02 CNS 10'],Sara E.  Diaz,18,18,0
759,Spring2017,32779,IT 0255,01,3.000,The Novella,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 208'}]",['MR 0930am-1045am 01/17-05/02 CNS 208'],Mary Ann M.  Carolan,15,11,4
760,Spring2017,32504,IT 0377,01,3.000,Internship,[],[],Sara E.  Diaz,0,1,-1
761,Spring2017,32326,IT 0399,01,3.000,Capstone Seminar,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 331'}]",['MR 1100am-1215pm 01/17-05/02 DMH 331'],Joel D.  Goldfield,5,1,4
762,Spring2017,31292,JA 0111,01,3.000,Elementary Japanese II,"[{'days': 'MWR', 'times': '0400pm-0450pm', 'dates': '01/17-05/02', 'location': 'CNS 203'}]",['MWR 0400pm-0450pm 01/17-05/02 CNS 203'],Kazuko Suda  Avery,18,8,10
763,Spring2017,31293,JA 0211,01,3.000,Intermediate Japanese II,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 203'}]",['MR 0200pm-0315pm 01/17-05/02 CNS 203'],Kazuko Suda  Avery,18,0,18
764,Spring2017,31330,LA 0211,01,3.000,Readings in Latin Prose and Poetry II: Catullus and Horace,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['MR 1100am-1215pm 01/17-05/02 CNS 2'],Vincent J.  Rosivach,15,14,1
765,Spring2017,32650,LA 0211,02,3.000,Readings in Latin Prose and Poetry II: Sallust,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['MR 1230pm-0145pm 01/17-05/02 CNS 2'],Vincent J.  Rosivach,15,12,3
766,Spring2017,31187,LAC 0300,01,4.000,Justice and the Developing World,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'CNS 10'}]",['R 0500pm-0730pm 01/17-05/02 CNS 10'],William F.  Vasquez Mazariegos,15,8,7
767,Spring2017,31214,MG 0101,01,3.000,Introduction to Management,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'DSB 110B'}]",['W 1100am-0130pm 01/17-05/02 DSB 110B'],J Michael   Cavanaugh,28,28,0
768,Spring2017,31215,MG 0101,02,3.000,Introduction to Management,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'DSB 107'}]",['T 0500pm-0730pm 01/17-05/02 DSB 107'],J Michael   Cavanaugh,28,15,13
769,Spring2017,31216,MG 0101,03,3.000,Introduction to Management,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 110B'}]",['MR 1100am-1215pm 01/17-05/02 DSB 110B'],Richard F.  Cerrone,28,23,5
770,Spring2017,31244,MG 0101,04,3.000,Introduction to Management,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 109'}]",['MR 0330pm-0445pm 01/17-05/02 DSB 109'],Paul P.  Daulerio,28,28,0
771,Spring2017,31246,MG 0101,05,3.000,Introduction to Management,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DSB 108'}]",['TF 0330pm-0445pm 01/17-05/02 DSB 108'],Paul P.  Daulerio,28,28,0
772,Spring2017,31712,MG 0101,06,3.000,Introduction to Management,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 110A'}]",['MR 0930am-1045am 01/17-05/02 DSB 110A'],Richard F.  Cerrone,28,19,9
773,Spring2017,31713,MG 0101,07,3.000,Introduction to Management,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 108'}]",['TF 0200pm-0315pm 01/17-05/02 DSB 108'],Paul P.  Daulerio,28,29,-1
774,Spring2017,32122,MG 0101,08,3.000,Introduction to Management,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DSB 109'}]",['MR 0200pm-0315pm 01/17-05/02 DSB 109'],Paul P.  Daulerio,28,28,0
775,Spring2017,31138,MG 0235,01,3.000,Managing Human Resources,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 112'}]",['TF 1230pm-0145pm 01/17-05/02 DSB 112'],Norman A.  Solomon,25,21,4
776,Spring2017,31429,MG 0235,02,3.000,Managing Human Resources,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 112'}]",['TF 1100am-1215pm 01/17-05/02 DSB 112'],Norman A.  Solomon,25,19,6
777,Spring2017,31714,MG 0240,01,3.000,Leading and Managing People,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['TF 0930am-1045am 01/17-05/02 DSB 115'],Lisa A.  Mainiero,25,25,0
778,Spring2017,31715,MG 0240,02,3.000,Leading and Managing People,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 115'}]",['TF 1100am-1215pm 01/17-05/02 DSB 115'],Lisa A.  Mainiero,25,25,0
779,Spring2017,31217,MG 0300,01,3.000,Business Strategies in the Global Environment,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DSB 111'}]",['TF 1100am-1215pm 01/17-05/02 DSB 111'],Catherine C.  Giapponi,25,25,0
780,Spring2017,31218,MG 0300,02,3.000,Business Strategies in the Global Environment,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 110B'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 110B'],Jeffrey D.  Moretz,25,23,2
